po_ref,vendor_name,product_reference,order_date,difot_date,order_qty,received_qty_before_difot,line_difot_score
PO07053,Element14 Pty Ltd,29000,2022-03-02 04:09:33,2022-04-06 04:09:33,1.0,63.0,1.0
PO07228,Sanitiser Solutions Australia,23250,2022-04-13 00:02:58,2022-04-20 00:02:58,8.0,9.0,1.0
PO07072,RS Components Pty Ltd,29000,2022-03-07 00:46:26,2022-03-14 00:46:26,1.0,7.0,1.0
PO04033,RS Components Pty Ltd,1005049-001,2020-07-06 05:06:10,2020-08-03 05:06:10,50.0,0.0,0.0
PO05955,Wooriro,1005765-001,2021-09-07 05:44:24,2021-10-19 05:44:24,50.0,50.0,1.0
PO06799,Aquion Pty Ltd,27040,2022-01-12 00:52:10,2022-01-19 00:52:10,1.0,1.0,1.0
PO06799,Aquion Pty Ltd,23500,2022-01-12 00:52:10,2022-01-19 00:52:10,1.0,1.0,1.0
PO06878,Core Electronics ,24015,2022-01-28 04:23:06,2022-03-04 04:23:06,1.0,1.0,1.0
PO06878,Core Electronics ,29000,2022-01-28 04:23:06,2022-03-04 04:23:06,1.0,1.0,1.0
PO07209,The Good Guys,23502,2022-04-07 02:15:03,2022-04-14 02:15:03,1.0,1.0,1.0
PO07209,The Good Guys,24015,2022-04-07 02:15:03,2022-05-12 02:15:03,1.0,1.0,1.0
PO06249,RS Components Pty Ltd,1006094-001,2021-10-18 03:40:09,2021-11-22 03:40:09,1000.0,1000.0,1.0
PO06915,Bunnings Group Limited,60500,2022-02-03 23:58:47,2022-02-10 23:58:47,1.0,5.0,1.0
PO04353,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1006311-001,2020-10-28 04:35:42,2020-12-02 04:35:42,10.0,7.0,0.7
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007135-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007227-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007226-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007230-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007136-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO04478,"DJ MODEL & TOOLING CO.,LIMITED",1007161-001,2020-11-30 21:49:01,2021-01-04 21:49:01,5.0,5.0,1.0
PO06947,PCBWay,29000,2022-02-09 01:03:31,2022-03-16 01:03:31,5.0,7.0,1.0
PO06947,PCBWay,24015,2022-02-09 01:03:31,2022-03-16 01:03:31,1.0,1.0,1.0
PO06891,Simbol Test Systems Inc,29000,2022-02-01 01:02:57,2022-03-08 01:02:57,1.0,1.0,1.0
PO04695,Digi-Key Electronics,1001899-001,2021-01-21 23:08:23,2021-02-04 23:08:23,20.0,20.0,1.0
PO04968,Gorilla Circuits,1004992-020,2021-03-09 00:44:19,2021-04-13 00:44:19,5.0,5.0,1.0
PO04434,Small Parts & Bearings Pty Ltd,1006334-001,2020-11-20 03:37:44,2020-12-25 03:37:44,3.0,3.0,1.0
PO06806,Plastic Warehouse,60500,2022-01-12 21:55:40,2022-01-19 21:55:40,1.0,5.0,1.0
PO06576,Micro Fasteners Pty Ltd,1002217-001,2021-12-01 00:09:27,2021-12-22 00:09:27,500.0,500.0,1.0
PO04836,Process Rubber and Plastics Pty Ltd,1007064-001,2021-02-11 02:57:52,2021-03-11 02:57:52,30.0,30.0,1.0
PO06960,Element14 Pty Ltd,29000,2022-02-09 22:27:09,2022-03-16 22:27:09,10.0,10.0,1.0
PO05247,RS Components Pty Ltd,1005048-001,2021-05-04 23:58:09,2021-06-01 23:58:09,10.0,10.0,1.0
PO07068,RS Components Pty Ltd,29000,2022-03-06 23:39:53,2022-03-13 23:39:53,1.0,10.0,1.0
PO05035,3D Metalforge Pte Ltd,1007429-001,2021-03-22 06:07:54,2021-04-26 06:07:54,15.0,12.0,0.8
PO07242,Feltham Floors Pty Ltd,60500,2022-04-19 05:08:32,2022-05-24 05:08:32,1.0,1.0,1.0
PO07047,Bunnings Group Limited,29000,2022-03-01 08:04:45,2022-03-08 08:04:45,2.0,6.0,1.0
PO07047,Bunnings Group Limited,24015,2022-03-01 08:04:45,2022-04-05 08:04:45,1.0,1.0,1.0
PO04446,RS Components Pty Ltd,1005048-001,2020-11-24 04:20:31,2020-12-22 04:20:31,2.0,2.0,1.0
PO07011,"Sense Media Group Ltd., UK",28000,2022-02-21 01:12:29,2022-02-28 01:12:29,1.0,1.0,1.0
PO05494,Gorilla Circuits,1004839-003,2021-06-22 23:31:51,2021-07-27 23:31:51,80.0,80.0,1.0
PO07258,Sydney Tools,29000,2022-04-27 01:53:50,2022-06-01 01:53:50,1.0,1.0,1.0
PO07258,Sydney Tools,24015,2022-04-27 01:53:50,2022-06-01 01:53:50,1.0,1.0,1.0
PO06321,AT Precision Tooling,1008426-001,2021-10-28 01:01:36,2021-12-02 01:01:36,4.0,4.0,1.0
PO06321,AT Precision Tooling,1008311-003,2021-10-28 01:01:36,2021-12-02 01:01:36,4.0,4.0,1.0
PO06321,AT Precision Tooling,1008434-001,2021-10-28 01:01:36,2021-12-02 01:01:36,4.0,4.0,1.0
PO04680,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1006373-001,2021-01-20 22:28:21,2021-02-24 22:28:21,40.0,20.0,0.5
PO05172,Grand Venture Technology,1003967-004,2021-04-22 00:02:31,2021-06-10 00:02:31,11.0,11.0,1.0
PO05172,Grand Venture Technology,1003968-004,2021-04-22 00:02:31,2021-06-10 00:02:31,11.0,3.0,0.2727272727272727
PO05172,Grand Venture Technology,1003969-004,2021-04-22 00:02:31,2021-06-10 00:02:31,11.0,11.0,1.0
PO05172,Grand Venture Technology,1006350-001,2021-04-22 00:02:31,2021-06-03 00:02:31,10.0,10.0,1.0
PO05172,Grand Venture Technology,1006351-001,2021-04-22 00:02:31,2021-06-03 00:02:31,10.0,10.0,1.0
PO05507,Open Wiring Systems,1007843-001,2021-06-23 05:46:15,2021-07-28 05:46:15,10.0,10.0,1.0
PO05556,Sei Pak (Aust) Pty Ltd,1007766-001,2021-07-02 04:59:55,2021-08-06 04:59:55,50.0,100.0,1.0
PO04642,3D Markforge Printing (Internal),1006288-001,2021-01-12 22:47:52,2021-02-16 22:47:52,20.0,20.0,1.0
PO04372,"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1003742-002,2020-11-01 23:33:12,2020-12-06 23:33:12,30.0,30.0,1.0
PO04251,FS,1007065-001,2020-09-23 00:13:50,2020-10-21 00:13:50,20.0,20.0,1.0
PO05263,3D Markforge Printing (Internal),1006199-001,2021-05-10 01:49:34,2021-06-14 01:49:34,20.0,20.0,1.0
PO04901,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,2021-02-28 22:09:12,2021-04-11 22:09:12,20.0,0.0,0.0
PO05381,Solid Photon Inc,1007738-002,2021-06-04 00:47:43,2021-07-16 00:47:43,20.0,17.0,0.85
PO05205,ECP Engineering,1007627-001,2021-04-28 05:27:11,2021-06-02 05:27:11,15.0,15.0,1.0
PO05205,ECP Engineering,1007628-001,2021-04-28 05:27:11,2021-06-02 05:27:11,15.0,15.0,1.0
PO05205,ECP Engineering,1007626-001,2021-04-28 05:27:11,2021-06-02 05:27:11,15.0,15.0,1.0
PO04584,"FLEXTRONICS INTERNATIONAL USA, INC",1001420-003,2020-12-18 04:40:25,2021-01-29 04:40:25,32.0,32.0,1.0
PO04584,"FLEXTRONICS INTERNATIONAL USA, INC",1001419-003,2020-12-18 04:40:25,2021-01-29 04:40:25,32.0,32.0,1.0
PO05591,Grand Venture Technology,1001477-001,2021-07-07 12:25:52,2021-08-11 12:25:52,50.0,50.0,1.0
PO04321,"DJ MODEL & TOOLING CO.,LIMITED",1006347-002,2020-10-20 00:49:28,2020-12-01 00:49:28,15.0,15.0,1.0
PO04321,"DJ MODEL & TOOLING CO.,LIMITED",1006350-001,2020-10-20 00:49:28,2020-12-01 00:49:28,5.0,5.0,1.0
PO04321,"DJ MODEL & TOOLING CO.,LIMITED",1006351-001,2020-10-20 00:49:28,2020-12-01 00:49:28,5.0,5.0,1.0
PO06834,Zhongshan Meisu Technology Co Ltd,1007052-002,2022-01-18 04:40:08,2022-03-01 04:40:08,20.0,20.0,1.0
PO04582,Grand Venture Technology,1001384-012,2020-12-18 04:30:58,2021-01-22 04:30:58,20.0,20.0,1.0
PO04582,Grand Venture Technology,1001385-009,2020-12-18 04:30:58,2021-01-22 04:30:58,20.0,20.0,1.0
PO06937,"Mouser Electronics, Inc.",29000,2022-02-08 00:13:39,2022-03-15 00:13:39,1.0,1.0,1.0
PO06137,RS Components Pty Ltd,1007809-001,2021-10-05 05:49:57,2021-10-12 05:49:57,2.0,2.0,1.0
PO06602,Polymax Ltd.,1008578-001,2021-12-03 00:49:15,2022-01-07 00:49:15,30.0,30.0,1.0
PO06602,Polymax Ltd.,1008579-001,2021-12-03 00:49:15,2022-01-07 00:49:15,30.0,30.0,1.0
PO04906,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1001926-002,2021-02-28 22:33:47,2021-04-04 22:33:47,30.0,30.0,1.0
PO06941,RS Components Pty Ltd,60500,2022-02-08 22:01:50,2022-03-15 22:01:50,1.0,3.0,1.0
PO07156,RS Components Pty Ltd,1008282-001,2022-03-28 00:14:42,2022-04-04 00:14:42,300.0,300.0,1.0
PO06917,Digi-Key Electronics,29000,2022-02-04 00:40:48,2022-03-11 00:40:48,10.0,10.0,1.0
PO06122,Wooriro,1007696-001,2021-10-01 01:34:32,2021-10-08 01:34:32,60.0,60.0,1.0
PO07213,The Fastener Factory (AKA Hardware Bargains),60500,2022-04-07 04:29:36,2022-05-12 04:29:36,1.0,4.0,1.0
PO04048,Grand Venture Technology,1003968-003,2020-07-09 00:37:34,2020-08-20 00:37:34,18.0,18.0,1.0
PO05954,"Fujian Dayoptics, Inc",1003742-002,2021-09-07 05:40:59,2021-10-19 05:40:59,50.0,50.0,1.0
PO06812,Jubilee Spring Co,1007746-003,2022-01-13 04:20:15,2022-01-20 04:20:15,30.0,30.0,1.0
PO04931,Open Wiring Systems,1007168-001,2021-03-03 02:36:32,2021-04-07 02:36:32,10.0,10.0,1.0
PO07161,Digi-Key Electronics,29000,2022-03-30 01:12:10,2022-05-04 01:12:10,1000.0,1000.0,1.0
PO07145,Sanitiser Solutions Australia,23250,2022-03-23 02:07:40,2022-03-30 02:07:40,1.0,9.0,1.0
PO05648,Grand Venture Technology,1002347-003,2021-07-15 07:27:18,2021-08-26 07:27:18,50.0,50.0,1.0
PO04186,Micro Fasteners Pty Ltd,1001831-001,2020-08-20 00:53:50,2020-09-17 00:53:50,1000.0,1000.0,1.0
PO04106,Automotion Components Ltd,1005209-001,2020-07-22 23:18:51,2020-08-26 23:18:51,200.0,200.0,1.0
PO07365,Just Tools,24015,2022-05-19 01:50:57,2022-06-23 01:50:57,1.0,1.0,1.0
PO07365,Just Tools,29000,2022-05-19 01:50:57,2022-06-23 01:50:57,1.0,1.0,1.0
PO04511,Open Wiring Systems,1006328-001,2020-12-06 23:33:09,2021-01-03 23:33:09,2.0,2.0,1.0
PO07076,Transfer Multisort Elektronik (TME),1008585-001,2022-03-07 22:45:48,2022-04-11 22:45:48,30.0,30.0,1.0
PO04355,Grand Venture Technology,1001198-003,2020-10-28 05:15:21,2020-12-09 05:15:21,40.0,40.0,1.0
PO04355,Grand Venture Technology,1001478-003,2020-10-28 05:15:21,2020-12-09 05:15:21,40.0,10.0,0.25
PO04355,Grand Venture Technology,1001479-003,2020-10-28 05:15:21,2020-12-09 05:15:21,40.0,34.0,0.85
PO04355,Grand Venture Technology,1001472-002,2020-10-28 05:15:21,2020-12-09 05:15:21,40.0,30.0,0.75
PO04355,Grand Venture Technology,1001474-003,2020-10-28 05:15:21,2020-12-09 05:15:21,40.0,10.0,0.25
PO05571,K-One Industry Sdn Bhd,1000965-002,2021-07-05 04:48:33,2021-08-16 04:48:33,1000.0,1000.0,1.0
PO04141,Grand Venture Technology,1003744-002,2020-08-07 04:45:40,2020-09-11 04:45:40,20.0,5.0,0.25
PO04141,Grand Venture Technology,1001577-009,2020-08-07 04:45:40,2020-09-18 04:45:40,20.0,10.0,0.5
PO04650,Open Wiring Systems,1007164-001,2021-01-14 02:58:34,2021-02-11 02:58:34,10.0,9.0,0.9
PO06810,RS Components Pty Ltd,29000,2022-01-13 03:32:22,2022-01-20 03:32:22,15.0,29.0,0.9
PO05211,Gorilla Circuits,1001147-035,2021-04-28 23:39:38,2021-06-09 23:39:38,20.0,20.0,1.0
PO04778,Grand Venture Technology,1006121-001,2021-02-02 08:37:18,2021-03-16 08:37:18,40.0,40.0,1.0
PO04778,Grand Venture Technology,1001578-010,2021-02-02 08:37:18,2021-03-16 08:37:18,50.0,36.0,0.72
PO04778,Grand Venture Technology,1001356-002,2021-02-02 08:37:18,2021-03-16 08:37:18,20.0,20.0,1.0
PO04778,Grand Venture Technology,1001367-002,2021-02-02 08:37:18,2021-03-16 08:37:18,30.0,30.0,1.0
PO04778,Grand Venture Technology,1001324-006,2021-02-02 08:37:18,2021-03-16 08:37:18,50.0,50.0,1.0
PO07246,"Mouser Electronics, Inc.",29000,2022-04-20 16:53:05,2022-05-25 16:53:05,1.0,4.0,1.0
PO04622,Ibsen Photonics A/S,1007254-001,2021-01-04 00:42:12,2021-02-08 00:42:12,10.0,10.0,1.0
PO06776,Arrow Electronics,23008,2022-01-06 01:28:43,2022-01-13 01:28:43,9.0,10.0,1.0
PO06550,Fluid Seals,1008471-001,2021-11-26 02:22:35,2021-12-03 02:22:35,30.0,30.0,1.0
PO07181,K-One Industry Sdn Bhd,1001535-001,2022-04-04 01:26:39,2022-05-02 01:26:39,500.0,500.0,1.0
PO04374,Grand Venture Technology,1006121-001,2020-11-01 23:39:36,2020-12-13 23:39:36,20.0,20.0,1.0
PO04374,Grand Venture Technology,1005764-001,2020-11-01 23:39:36,2020-12-13 23:39:36,20.0,20.0,1.0
PO04374,Grand Venture Technology,1004004-002,2020-11-01 23:39:36,2020-12-06 23:39:36,20.0,20.0,1.0
PO04374,Grand Venture Technology,1001356-002,2020-11-01 23:39:36,2020-12-13 23:39:36,20.0,20.0,1.0
PO04374,Grand Venture Technology,1003741-002,2020-11-01 23:39:36,2020-12-13 23:39:36,20.0,20.0,1.0
PO04374,Grand Venture Technology,1001367-002,2020-11-01 23:39:36,2020-12-13 23:39:36,30.0,30.0,1.0
PO04374,Grand Venture Technology,1004005-001,2020-11-01 23:39:36,2020-11-09 23:39:36,20.0,20.0,1.0
PO04728,Shapeways,1007330-001,2021-01-27 23:41:11,2021-03-03 23:41:11,1.0,1.0,1.0
PO04728,Shapeways,1007329-001,2021-01-27 23:41:11,2021-03-03 23:41:11,1.0,1.0,1.0
PO04010,Fujian Hitronics Technologies Inc,1003716-002,2020-07-02 02:58:12,2020-08-13 02:58:12,20.0,0.0,0.0
PO05489,K-One Industry Sdn Bhd,1003970-001,2021-06-22 05:18:26,2021-07-27 05:18:26,100.0,100.0,1.0
PO04456,Gorilla Circuits,1001148-020,2020-11-26 00:23:24,2020-12-31 00:23:24,40.0,40.0,1.0
PO04456,Gorilla Circuits,1001149-020,2020-11-26 00:23:24,2020-12-31 00:23:24,20.0,20.0,1.0
PO05040,3D Markforge Printing (Internal),1007575-001,2021-03-23 02:40:33,2021-04-27 02:40:33,10.0,10.0,1.0
PO04773,"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,2021-02-02 08:14:58,2021-03-16 08:14:58,30.0,30.0,1.0
PO04773,"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,2021-02-02 08:14:58,2021-03-16 08:14:58,20.0,20.0,1.0
PO04773,"DJ MODEL & TOOLING CO.,LIMITED",1003798-001,2021-02-02 08:14:58,2021-03-16 08:14:58,30.0,30.0,1.0
PO04773,"DJ MODEL & TOOLING CO.,LIMITED",1001383-009,2021-02-02 08:14:58,2021-03-16 08:14:58,50.0,50.0,1.0
PO04773,"DJ MODEL & TOOLING CO.,LIMITED",1001612-004,2021-02-02 08:14:58,2021-03-09 08:14:58,50.0,50.0,1.0
PO05725,3D Markforge Printing (Internal),1005884-001,2021-07-26 01:58:46,2021-08-30 01:58:46,5.0,5.0,1.0
PO04893,Open Wiring Systems,1006328-001,2021-02-25 10:42:33,2021-03-25 10:42:33,5.0,3.0,0.6
PO06796,SCORPTEC COMPUTERS,29000,2022-01-11 23:33:25,2022-02-15 23:33:25,18.0,18.0,1.0
PO04166,Grand Venture Technology,1001385-009,2020-08-17 00:51:33,2020-09-21 00:51:33,30.0,30.0,1.0
PO04166,Grand Venture Technology,1001384-012,2020-08-17 00:51:33,2020-09-21 00:51:33,30.0,30.0,1.0
PO07065,Circuitwise,1007692-001,2022-03-04 02:41:49,2022-03-11 02:41:49,17.0,0.0,0.0
PO04289,Century Spring Corp.,1005085-001,2020-10-08 22:55:06,2020-11-12 22:55:06,300.0,300.0,1.0
PO07168,Digi-Key Electronics,29000,2022-03-31 23:22:17,2022-05-05 23:22:17,5.0,5.0,1.0
PO04366,Gorilla Circuits,1001149-014,2020-11-01 22:40:18,2020-12-03 22:40:18,50.0,50.0,1.0
PO06090,Warren & Brown Technologies (AKA Warren Brown Tools),1007850-002,2021-09-29 00:50:56,2021-11-03 00:50:56,15.0,1.0,0.06666666666666667
PO06090,Warren & Brown Technologies (AKA Warren Brown Tools),1007849-002,2021-09-29 00:50:56,2021-11-03 00:50:56,15.0,2.0,0.13333333333333333
PO04571,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1001926-002,2020-12-17 23:03:33,2021-01-21 23:03:33,20.0,20.0,1.0
PO07332,Amazon (Online for PO's),24015,2022-05-13 04:11:59,2022-06-17 04:11:59,1.0,1.0,1.0
PO07332,Amazon (Online for PO's),24050,2022-05-13 04:11:59,2022-06-17 04:11:59,1.0,1.0,1.0
PO05945,Element14 Pty Ltd,1004862-001,2021-09-06 05:18:37,2021-10-11 05:18:37,160.0,160.0,1.0
PO06804,Odoo Limited,23500,2022-01-12 03:13:33,2022-01-19 03:13:33,11.0,11.0,1.0
PO07090,RS Components Pty Ltd,1008652-001,2022-03-09 05:08:33,2022-03-16 05:08:33,5.0,5.0,1.0
PO05464,Grand Venture Technology,1001478-003,2021-06-21 03:05:17,2021-08-02 03:05:17,20.0,20.0,1.0
PO05464,Grand Venture Technology,1001474-003,2021-06-21 03:05:17,2021-08-02 03:05:17,20.0,20.0,1.0
PO05464,Grand Venture Technology,1001472-002,2021-06-21 03:05:17,2021-08-02 03:05:17,20.0,20.0,1.0
PO05464,Grand Venture Technology,1001198-003,2021-06-21 03:05:17,2021-08-02 03:05:17,50.0,50.0,1.0
PO05464,Grand Venture Technology,1001479-003,2021-06-21 03:05:17,2021-08-02 03:05:17,20.0,20.0,1.0
PO05154,"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1007579-001,2021-04-20 06:13:19,2021-05-25 06:13:19,20.0,20.0,1.0
PO07172,Officeworks Ltd.,23008,2022-04-01 00:55:16,2022-05-06 00:55:16,5.0,5.0,1.0
PO06560,FS,1001144-001,2021-11-29 03:13:40,2021-12-27 03:13:40,50.0,50.0,1.0
PO04604,Open Wiring Systems,1007045-001,2020-12-24 02:52:35,2021-01-21 02:52:35,20.0,13.0,0.65
PO04909,"DJ MODEL & TOOLING CO.,LIMITED",1001480-001,2021-02-28 23:47:20,2021-04-04 23:47:20,9.0,9.0,1.0
PO04909,"DJ MODEL & TOOLING CO.,LIMITED",1001160-001,2021-02-28 23:47:20,2021-04-04 23:47:20,10.0,10.0,1.0
PO04909,"DJ MODEL & TOOLING CO.,LIMITED",1001159-001,2021-02-28 23:47:20,2021-04-04 23:47:20,10.0,10.0,1.0
PO04909,"DJ MODEL & TOOLING CO.,LIMITED",1001471-001,2021-02-28 23:47:20,2021-04-04 23:47:20,10.0,10.0,1.0
PO06361,"DJ MODEL & TOOLING CO.,LIMITED",1001480-001,2021-11-04 05:13:30,2021-12-09 05:13:30,3.0,3.0,1.0
PO06361,"DJ MODEL & TOOLING CO.,LIMITED",1001198-003,2021-11-04 05:13:30,2021-12-09 05:13:30,3.0,3.0,1.0
PO05750,"DJ MODEL & TOOLING CO.,LIMITED",1001383-009,2021-07-29 05:51:05,2021-09-09 05:51:05,100.0,100.0,1.0
PO07142,RS Components Pty Ltd,29000,2022-03-23 00:45:44,2022-03-30 00:45:44,1.0,29.0,1.0
PO07265,"Mouser Electronics, Inc.",60500,2022-04-29 00:57:54,2022-06-03 00:57:54,4.0,4.0,1.0
PO04072,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1005766-001,2020-07-13 02:36:35,2020-08-17 02:36:35,2.0,2.0,1.0
PO06979,"Mouser Electronics, Inc.",29000,2022-02-14 22:53:00,2022-03-21 22:53:00,10.0,34.0,1.0
PO05406,Small Parts & Bearings Pty Ltd,1004964-001,2021-06-10 00:31:32,2021-07-01 00:31:32,500.0,500.0,1.0
PO04560,Open Wiring Systems,1006374-001,2020-12-16 01:11:24,2021-01-20 01:11:24,3.0,3.0,1.0
PO04720,Grand Venture Technology,1001198-003,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,50.0,1.0
PO04720,Grand Venture Technology,1001472-002,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,50.0,1.0
PO04720,Grand Venture Technology,1001479-003,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,50.0,1.0
PO04720,Grand Venture Technology,1001478-003,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,11.0,0.22
PO04720,Grand Venture Technology,1001474-003,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,19.0,0.38
PO04720,Grand Venture Technology,1002272-008,2021-01-27 04:53:09,2021-03-10 04:53:09,50.0,4.0,0.08
PO06841,"Mouser Electronics, Inc.",29000,2022-01-19 01:16:28,2022-02-23 01:16:28,10.0,30.0,0.08
PO05269,Open Wiring Systems,1007229-001,2021-05-10 23:07:17,2021-06-14 23:07:17,5.0,5.0,1.0
PO07186,Digi-Key Electronics,29000,2022-04-05 00:40:04,2022-05-10 00:40:04,100.0,300.0,1.0
PO04466,"Mouser Electronics, Inc.",1007236-001,2020-11-27 04:39:50,2021-01-01 04:39:50,10.0,10.0,1.0
PO04771,Lapp Australia Pty Ltd,1001403-001,2021-02-02 04:51:52,2021-02-23 04:51:52,50.0,50.0,1.0
PO05755,RS Components Pty Ltd,1006368-001,2021-07-29 06:21:30,2021-09-02 06:21:30,100.0,100.0,1.0
PO05359,Fujian Hitronics Technologies Inc,1007737-002,2021-06-01 00:47:34,2021-07-20 00:47:34,20.0,8.0,0.4
PO05359,Fujian Hitronics Technologies Inc,1007733-001,2021-06-01 00:47:34,2021-07-06 00:47:34,12.0,12.0,1.0
PO05359,Fujian Hitronics Technologies Inc,1007736-002,2021-06-01 00:47:34,2021-07-20 00:47:34,20.0,20.0,1.0
PO04376,Acktar Ltd,1003898-003,2020-11-01 23:46:38,2020-12-06 23:46:38,20.0,20.0,1.0
PO04951,Gorilla Circuits,1006293-012,2021-03-07 23:46:39,2021-04-11 23:46:39,20.0,20.0,1.0
PO04158,Open Wiring Systems,1003859-002,2020-08-14 11:05:32,2020-09-11 11:05:32,20.0,20.0,1.0
PO04618,Ibsen Photonics A/S,1000812-006,2021-01-03 23:40:50,2021-04-04 23:40:50,200.0,200.0,1.0
PO06902,Bulk Acrylics,29000,2022-02-01 23:03:52,2022-03-08 23:03:52,1.0,19.0,1.0
PO06902,Bulk Acrylics,24015,2022-02-01 23:03:52,2022-03-08 23:03:52,1.0,1.0,1.0
PO04578,SAMTEC ASIA PACIFIC PTE LTD,1007042-001,2020-12-17 23:42:13,2021-01-21 23:42:13,30.0,30.0,1.0
PO05213,FS,1007065-001,2021-04-29 00:27:31,2021-05-27 00:27:31,30.0,30.0,1.0
PO07101,RS Components Pty Ltd,29000,2022-03-11 02:22:58,2022-03-18 02:22:58,1.0,22.0,1.0
PO04128,Digi-Key Electronics,1004967-001,2020-07-30 23:36:19,2020-08-20 23:36:19,10.0,10.0,1.0
PO05180,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,2021-04-25 23:35:09,2021-06-06 23:35:09,20.0,0.0,0.0
PO05490,Open Wiring Systems,1003859-002,2021-06-22 05:24:20,2021-07-20 05:24:20,40.0,29.0,0.725
PO05490,Open Wiring Systems,1001549-002,2021-06-22 05:24:20,2021-07-20 05:24:20,50.0,18.0,0.36
PO05490,Open Wiring Systems,1007168-001,2021-06-22 05:24:20,2021-07-27 05:24:20,40.0,40.0,1.0
PO05171,"FLEXTRONICS INTERNATIONAL USA, INC",1001419-003,2021-04-21 23:55:07,2021-06-02 23:55:07,60.0,60.0,1.0
PO05171,"FLEXTRONICS INTERNATIONAL USA, INC",1001420-003,2021-04-21 23:55:07,2021-06-02 23:55:07,60.0,60.0,1.0
PO06888,Blackwoods,60500,2022-02-01 00:09:27,2022-03-08 00:09:27,1.0,4.0,1.0
PO05033,Acktar Ltd,1001761-001,2021-03-22 05:35:02,2021-04-19 05:35:02,10.0,10.0,1.0
PO04528,PCBWay,1007189-001,2020-12-10 00:01:46,2021-01-14 00:01:46,10.0,10.0,1.0
PO04612,"DJ MODEL & TOOLING CO.,LIMITED",1003753-001,2020-12-27 23:11:28,2021-01-31 23:11:28,20.0,20.0,1.0
PO04612,"DJ MODEL & TOOLING CO.,LIMITED",1003798-001,2020-12-27 23:11:28,2021-02-07 23:11:28,20.0,20.0,1.0
PO04612,"DJ MODEL & TOOLING CO.,LIMITED",1003751-001,2020-12-27 23:11:28,2021-02-07 23:11:28,20.0,20.0,1.0
PO04612,"DJ MODEL & TOOLING CO.,LIMITED",1003752-002,2020-12-27 23:11:28,2021-01-31 23:11:28,20.0,20.0,1.0
PO04612,"DJ MODEL & TOOLING CO.,LIMITED",1003754-001,2020-12-27 23:11:28,2021-02-07 23:11:28,20.0,20.0,1.0
PO04614,"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001343-003,2020-12-29 01:08:09,2021-02-02 01:08:09,20.0,20.0,1.0
PO04829,RS Components Pty Ltd,1005048-001,2021-02-10 04:12:08,2021-03-10 04:12:08,10.0,10.0,1.0
PO07150,Aussie Dinkum Calibration,24015,2022-03-24 02:56:22,2022-04-28 02:56:22,1.0,1.0,1.0
PO07150,Aussie Dinkum Calibration,29000,2022-03-24 02:56:22,2022-04-28 02:56:22,1.0,1.0,1.0
PO06267,Gorilla Circuits,1001149-030,2021-10-19 22:31:19,2021-11-23 22:31:19,30.0,30.0,1.0
PO05339,PCBWay,1007658-001,2021-05-28 01:06:29,2021-07-02 01:06:29,50.0,50.0,1.0
PO04609,Shenyang Ebetter Optics,1001344-001,2020-12-27 23:02:21,2021-01-31 23:02:21,10.0,10.0,1.0
PO06973,TTI ELECTRONICS ASIA PTE LTD,23008,2022-02-13 23:09:38,2022-03-20 23:09:38,17.0,18.0,1.0
PO04811,Micro Fasteners Pty Ltd,1005036-001,2021-02-08 03:58:16,2021-03-08 03:58:16,1000.0,1000.0,1.0
PO04211,Open Wiring Systems,1007045-001,2020-09-02 09:19:11,2020-09-30 09:19:11,10.0,0.0,0.0
PO06912,AT Precision Tooling,29000,2022-02-03 03:51:13,2022-03-10 03:51:13,12.0,12.0,1.0
PO07079,Element14 Pty Ltd,29000,2022-03-08 03:10:19,2022-04-12 03:10:19,1.0,13.0,1.0
